active_batch_count_	src/observer/change_stream/ob_change_stream_dispatcher.h:191	ATOMIC_DEC	0	0	1
active_count_	src/sql/session/ob_sql_session_mgr.cpp:179	ATOMIC_FAA	0	0	1
active_count_	src/sql/session/ob_sql_session_mgr.cpp:195	ATOMIC_FAA	0	0	1
active_count_	src/sql/session/ob_sql_session_mgr.h:151	ATOMIC_LOAD	0	0	1
active_profile_used_	src/sql/engine/ob_sql_memory_manager.h:688	ATOMIC_FAA	0	0	1
active_profile_used_	src/sql/engine/ob_sql_memory_manager.h:689	ATOMIC_LOAD	0	0	1
active_threads_	src/observer/omt/ob_server_runtime.cpp:187	ATOMIC_LOAD	0	0	1
active_threads_	src/observer/omt/ob_server_runtime.cpp:225	ATOMIC_INC	0	0	1
active_threads_	src/observer/omt/ob_server_runtime.cpp:279	ATOMIC_LOAD	0	0	1
active_threads_	src/observer/omt/ob_server_runtime.cpp:280	ATOMIC_DEC	0	0	1
active_tx_count_	src/storage/tx/ob_trans_ctx_mgr_v4.h:246	ATOMIC_LOAD	0	0	1
active_tx_count_	src/storage/tx/ob_trans_ctx_mgr_v4.h:305	ATOMIC_AAF	0	0	1
active_tx_count_	src/storage/tx/ob_trans_ctx_mgr_v4.h:308	ATOMIC_AAF	0	0	1
active_tx_ctx_count_	src/storage/tx/ob_trans_factory.cpp:96	ATOMIC_LOAD	0	0	1
active_tx_ctx_count_	src/storage/tx/ob_trans_factory.cpp:100	ATOMIC_FAA	0	0	1
active_tx_ctx_count_	src/storage/tx/ob_trans_factory.cpp:121	ATOMIC_FAA	0	0	1
active_tx_ctx_count_	src/storage/tx/ob_trans_factory.h:49	ATOMIC_LOAD	0	0	1
addr	src/oblib/lib/allocator/ob_slice_alloc.h:100	ATOMIC_BCAS	0	0	0
addr	src/oblib/lib/allocator/ob_slice_alloc.h:107	ATOMIC_TAS	0	0	0
addr	src/oblib/lib/hash/ob_darray.h:114	ATOMIC_LOAD	0	0	0
addr	src/oblib/lib/hash/ob_link_hashmap.h:32	ATOMIC_LOAD	0	0	0
addr	src/oblib/lib/hash/ob_link_hashmap.h:34	ATOMIC_VCAS	0	0	0
addr	src/oblib/lib/queue/ob_lighty_queue.cpp:148	ATOMIC_LOAD	0	0	0
addr	src/oblib/lib/queue/ob_lighty_queue.cpp:151	ATOMIC_VCAS	0	0	0
addr	src/oblib/lib/queue/ob_lighty_queue.cpp:174	ATOMIC_LOAD	0	0	0
addr	src/oblib/lib/queue/ob_lighty_queue.cpp:176	ATOMIC_VCAS	0	0	0
addr	src/oblib/lib/queue/ob_lighty_queue.cpp:186	ATOMIC_LOAD	0	0	0
addr	src/oblib/lib/queue/ob_lighty_queue.cpp:186	ATOMIC_TAS	0	0	0
addr	src/oblib/lib/queue/ob_lighty_queue.cpp:195	ATOMIC_BCAS	0	0	0
addr	src/oblib/lib/queue/ob_link.h:54	ATOMIC_LOAD	0	0	0
addr	src/oblib/lib/queue/ob_link.h:56	ATOMIC_VCAS	0	0	0
addr	src/oblib/lib/queue/ob_link.h:64	ATOMIC_STORE	0	0	0
addr	src/oblib/lib/queue/ob_link.h:64	ATOMIC_LOAD	0	0	0
addr	src/oblib/lib/queue/ob_link_queue.h:30	ATOMIC_LOAD	0	0	0
addr	src/oblib/lib/queue/ob_link_queue.h:33	ATOMIC_FAA	0	0	0
addr	src/oblib/lib/queue/ob_link_queue.h:36	ATOMIC_BCAS	0	0	0
addr	src/oblib/lib/queue/ob_link_queue.h:53	ATOMIC_LOAD	0	0	0
addr	src/oblib/lib/queue/ob_link_queue.h:55	ATOMIC_CAS	0	0	0
addr	src/query/api/query/monitor/ob_ra_queue.h:90	ATOMIC_LOAD	0	0	0
addr	src/query/api/query/monitor/ob_ra_queue.h:90	ATOMIC_BCAS	0	0	0
addr	src/query/api/query/monitor/ob_ra_queue.h:110	ATOMIC_BCAS	0	0	0
addr	src/query/api/query/monitor/ob_ra_queue.h:131	ATOMIC_BCAS	0	0	0
addr	src/query/api/query/monitor/ob_ra_queue.h:143	ATOMIC_TAS	0	0	0
addr	src/query/api/query/monitor/ob_ra_queue.h:146	ATOMIC_STORE	0	0	0
addr	src/query/api/query/monitor/ob_ra_queue.h:174	ATOMIC_LOAD	0	0	0
addr	src/query/api/query/monitor/ob_ra_queue.h:178	ATOMIC_VCAS	0	0	0
addr	src/share/cache/ob_kvcache_hazard_pointer.cpp:64	ATOMIC_STORE_RLX	0	0	0
addr	src/share/cache/ob_kvcache_hazard_pointer.cpp:70	ATOMIC_STORE_RLX	0	0	0
addr	src/share/cache/ob_kvcache_hazard_pointer.cpp:81	ATOMIC_LOAD_RLX	0	0	0
addr_	src/oblib/lib/hash/ob_darray.h:93	ATOMIC_AAF	0	0	0
all_used_mem_	src/storage/allocator/ob_vector_allocator.cpp:44	ATOMIC_LOAD	0	0	1
all_using_cnt	src/oblib/lib/objectpool/ob_server_object_pool.h:140	ATOMIC_INC	0	1	1
all_using_cnt	src/oblib/lib/objectpool/ob_server_object_pool.h:161	ATOMIC_DEC	0	1	1
all_using_cnt	src/oblib/lib/objectpool/ob_server_object_pool.h:167	ATOMIC_DEC	0	1	1
all_using_cnt	src/oblib/lib/objectpool/ob_server_object_pool.h:235	ATOMIC_LOAD	0	1	1
all_vsag_use_mem_	src/observer/vector_index/ob_plugin_vector_index_adaptor.cpp:725	ATOMIC_LOAD	0	0	0
all_vsag_use_mem_	src/observer/vector_index/ob_vector_index_ivf_cache_mgr.cpp:140	ATOMIC_LOAD	0	0	0
all_vsag_use_mem_	src/query/api/query/vector/ob_vector_index_adaptor.h:710	ATOMIC_LOAD	0	0	0
all_vsag_use_mem_	src/storage/allocator/ob_vector_allocator.cpp:62	ATOMIC_AAF	0	0	0
all_vsag_use_mem_	src/storage/allocator/ob_vector_allocator.cpp:78	ATOMIC_SAF	0	0	0
all_vsag_use_mem_	src/storage/allocator/ob_vector_allocator.cpp:209	ATOMIC_AAF	0	0	0
all_vsag_use_mem_	src/storage/allocator/ob_vector_allocator.cpp:225	ATOMIC_SAF	0	0	0
all_vsag_use_mem_	src/storage/allocator/ob_vector_allocator.h:138	ATOMIC_LOAD	0	0	0
all_vsag_use_mem_	src/storage/allocator/ob_vector_allocator.h:155	ATOMIC_LOAD	0	0	0
alloc_buffer_cnt_	src/sql/dtl/ob_dtl_channel.h:352	ATOMIC_AAF	0	0	1
alloc_cnt_	src/sql/dtl/ob_dtl_channel_mem_manager.h:61	ATOMIC_INC	0	0	1
alloc_cnt_	src/storage/tx/ob_trans_define_v4.h:568	ATOMIC_INC	0	0	1
alloc_cnt_	src/storage/tx/ob_trans_define_v4.h:581	ATOMIC_DEC	0	0	1
alloc_cnt_	src/storage/tx/ob_trans_define_v4.h:593	ATOMIC_LOAD	0	0	1
alloc_count_	src/sql/das/ob_das_parallel_handler.cpp:211	ATOMIC_FAA	0	0	1
alloc_count_	src/storage/memtable/ob_memtable_context.h:143	ATOMIC_LOAD	0	0	1
alloc_count_	src/storage/memtable/ob_memtable_context.h:166	ATOMIC_STORE	0	0	1
alloc_count_	src/storage/memtable/ob_memtable_context.h:173	ATOMIC_LOAD	0	0	1
alloc_count_	src/storage/memtable/ob_memtable_context.h:179	ATOMIC_STORE	0	0	1
alloc_count_	src/storage/memtable/ob_memtable_context.h:192	ATOMIC_INC	0	0	1
alloc_count_	src/storage/memtable/ob_memtable_context.h:231	ATOMIC_LOAD	0	0	1
alloc_count_	src/storage/memtable/ob_memtable_context.h:255	ATOMIC_STORE	0	0	1
alloc_count_	src/storage/memtable/ob_memtable_context.h:268	ATOMIC_STORE	0	0	1
alloc_count_	src/storage/memtable/ob_memtable_context.h:281	ATOMIC_INC	0	0	1
alloc_count_	src/storage/ob_arena_object_pool.h:56	ATOMIC_FAA	0	0	1
alloc_count_	src/storage/ob_arena_object_pool.h:66	ATOMIC_DEC	0	0	1
alloc_count_	src/storage/tablelock/ob_obj_lock.cpp:2039	ATOMIC_FAA	0	0	1
alloc_count_	src/storage/tx/ob_trans_factory.cpp:59	ATOMIC_FAA	0	0	1
alloc_count_	src/storage/tx/ob_trans_factory.cpp:139	ATOMIC_FAA	0	0	1
alloc_count_	src/storage/tx/ob_trans_factory.h:92	ATOMIC_FAA	0	0	1
alloc_drop_count_	src/oblib/lib/oblog/ob_log.cpp:1683	ATOMIC_AAF	0	0	1
alloc_memory_	src/storage/memtable/mvcc/ob_keybtree.h:94	ATOMIC_LOAD	0	0	1
alloc_num_	src/storage/blocksstable/ob_block_manager.cpp:181	ATOMIC_STORE	0	0	1
alloc_num_	src/storage/blocksstable/ob_block_manager.cpp:259	ATOMIC_STORE	0	0	1
alloc_num_	src/storage/blocksstable/ob_block_manager.cpp:308	ATOMIC_AAF	0	0	1
alloc_num_	src/storage/blocksstable/ob_block_manager.cpp:334	ATOMIC_AAF	0	0	1
alloc_num_	src/storage/blocksstable/ob_block_manager.cpp:926	ATOMIC_SET	0	0	1
alloc_num_	src/storage/blocksstable/ob_block_manager.cpp:929	ATOMIC_SET	0	0	1
alloc_num_	src/storage/blocksstable/ob_block_manager.cpp:943	ATOMIC_FAA	0	0	1
alloc_size_	src/storage/memtable/ob_memtable_context.h:168	ATOMIC_STORE	0	0	1
alloc_size_	src/storage/memtable/ob_memtable_context.h:181	ATOMIC_STORE	0	0	1
alloc_size_	src/storage/memtable/ob_memtable_context.h:193	ATOMIC_FAA	0	0	1
