file	line	symbol	construct	text
src/logservice/palf/log_reader_utils.h	40	ReadBuf::buf_	member raw bytes (pointer) of type char *	char *buf_;
src/logservice/palf/log_writer_utils.h	55	LogWriteBuf::InnerStruct::buf_	member raw bytes (pointer) of type const char *	const char *buf_;
src/oblib/common/cell/ob_cell_reader.h	45	ObCellReader::buf_	member raw bytes (pointer) of type const char *	const char *buf_;
src/oblib/common/cell/ob_cell_reader.h	49	ObCellReader::obj_	member ObObj (value) of type ObObj	ObObj obj_;
src/oblib/common/cell/ob_cell_writer.h	113	ObCellWriter::buf_	member raw bytes (pointer) of type char *	char *buf_;
src/oblib/common/datum/ob_datum.h	108	ObDatumPtr::ptr_	member raw bytes (pointer) of type const char *	const char *ptr_;
src/oblib/common/datum/ob_datum.h	118	ObDatumPtr::year_	member raw bytes (pointer) of type const uint8_t *	const uint8_t *year_;
src/oblib/common/datum/ob_datum.h	121	ObDatumPtr::inner_enumset_	member raw bytes (pointer) of type const char *	const char *inner_enumset_;
src/oblib/common/datum/ob_datum.h	126	ObDatumPtr::extend_obj_	member ObObj (pointer) of type const ObObj *	const ObObj *extend_obj_; // for extend type
src/oblib/common/datum/ob_datum.h	424	ObDatumVector::datums_	member ObDatum (pointer) of type ObDatum *	ObDatum  *datums_   = nullptr;
src/oblib/common/enumset/ob_enum_set_meta.h	96	ObEnumSetMeta::str_values_	member ObStrValues (pointer) of type const ObStrValues *	const ObStrValues *str_values_; // pointer to extended type info
src/oblib/common/json_type/ob_json_base.cpp	4527	ObIJsonBase::get_raw_binary	allocator in, arena view out: common::ObString &out	int ObIJsonBase::get_raw_binary(common::ObString &out, ObIAllocator *allocator)
src/oblib/common/json_type/ob_json_base.cpp	4549	ObIJsonBase::get_raw_binary_v0	allocator in, arena view out: common::ObString &out	int ObIJsonBase::get_raw_binary_v0(common::ObString &out, ObIAllocator *allocator)
src/oblib/common/json_type/ob_json_base.cpp	6431	ObJsonBaseUtil::str_low_to_up	allocator in, arena view out: ObString &dst	int ObJsonBaseUtil::str_low_to_up(ObIAllocator* allocator, const ObString &src, ObString &dst)
src/oblib/common/json_type/ob_json_base.cpp	6459	ObJsonBaseUtil::str_up_to_low	allocator in, arena view out: ObString &dst	int ObJsonBaseUtil::str_up_to_low(ObIAllocator* allocator, const ObString &src, ObString &dst)
src/oblib/common/json_type/ob_json_bin.cpp	1573	ObJsonBin::get_raw_binary	allocator in, arena view out: ObString &buf	int ObJsonBin::get_raw_binary(ObString &buf, ObIAllocator *allocator) const
src/oblib/common/json_type/ob_json_bin.cpp	1609	ObJsonBin::get_raw_binary_v0	allocator in, arena view out: ObString &buf	int ObJsonBin::get_raw_binary_v0(ObString &buf, ObIAllocator *allocator) const
src/oblib/common/json_type/ob_json_bin.h	1083	ObJsonBin::data_	member raw bytes (pointer) of type char *	char *data_;
src/oblib/common/json_type/ob_json_diff.h	66	ObJsonDiff::path_	member ObString (value) of type ObString	ObString path_;
src/oblib/common/json_type/ob_json_diff.h	67	ObJsonDiff::value_	member ObString (value) of type ObString	ObString value_;
src/oblib/common/json_type/ob_json_parse.cpp	68	ObJsonParser::parse_json_text	allocator in, arena view out: const char *&syntaxerr	int ObJsonParser::parse_json_text(ObIAllocator *allocator,
src/oblib/common/json_type/ob_json_parse.h	208	ObRapidJsonHandler::key_	member ObString (value) of type common::ObString	common::ObString key_;              // The current resolved key value
src/oblib/common/json_type/ob_json_path.cpp	296	ObJsonPathBasicNode::ObJsonPathBasicNode	allocator in, arena view out: ObString &keyname	ObJsonPathBasicNode::ObJsonPathBasicNode(ObIAllocator *allocator, ObString &keyname)
src/oblib/common/json_type/ob_json_path.cpp	694	ObJsonPath::get_path_item_method_str	allocator in, arena view out: ObString &str	int ObJsonPath::get_path_item_method_str(common::ObIAllocator &allocator,
src/oblib/common/json_type/ob_json_path.h	102	ObPathMember::object_name_	member raw bytes (pointer) of type const char*	const char* object_name_;
src/oblib/common/json_type/ob_json_path.h	124	ObPathScalar::scalar_	member raw bytes (pointer) of type char*	char* scalar_;
src/oblib/common/json_type/ob_json_path.h	129	ObPathVar::var_	member raw bytes (pointer) of type char*	char* var_;
src/oblib/common/json_type/ob_json_path.h	329	ObJsonPath::expression_	member ObString (value) of type ObString	ObString expression_;
