file	line	symbol	construct	text
src/storage/compaction/ob_tablet_scheduler_task_mgr.h	27	#define DEFINE_SCHEDULER_TIMER_TASK	direct subclass of ObTimerTask written inside #define DEFINE_SCHEDULER_TIMER_TASK (one class per invocation, 6 invocations)	class TaskName : public common::ObTimerTask {                               \
src/storage/compaction/ob_tablet_scheduler_task_mgr.h	52	ObTabletSchedulerTaskMgr::MergeLoopTask	direct subclass of ObTimerTask via macro DEFINE_SCHEDULER_TIMER_TASK (MergeLoopTask)	DEFINE_SCHEDULER_TIMER_TASK(MergeLoopTask, false);
src/storage/compaction/ob_tablet_scheduler_task_mgr.h	53	ObTabletSchedulerTaskMgr::SSTableGCTask	direct subclass of ObTimerTask via macro DEFINE_SCHEDULER_TIMER_TASK (SSTableGCTask)	DEFINE_SCHEDULER_TIMER_TASK(SSTableGCTask, true);
src/storage/compaction/ob_tablet_scheduler_task_mgr.h	54	ObTabletSchedulerTaskMgr::InfoPoolResizeTask	direct subclass of ObTimerTask via macro DEFINE_SCHEDULER_TIMER_TASK (InfoPoolResizeTask)	DEFINE_SCHEDULER_TIMER_TASK(InfoPoolResizeTask, false);
src/storage/compaction/ob_tablet_scheduler_task_mgr.h	55	ObTabletSchedulerTaskMgr::TabletUpdaterRefreshTask	direct subclass of ObTimerTask via macro DEFINE_SCHEDULER_TIMER_TASK (TabletUpdaterRefreshTask)	DEFINE_SCHEDULER_TIMER_TASK(TabletUpdaterRefreshTask, false);
src/storage/compaction/ob_tablet_scheduler_task_mgr.h	56	ObTabletSchedulerTaskMgr::MediumLoopTask	direct subclass of ObTimerTask via macro DEFINE_SCHEDULER_TIMER_TASK (MediumLoopTask)	DEFINE_SCHEDULER_TIMER_TASK(MediumLoopTask, true);
src/storage/compaction/ob_tablet_scheduler_task_mgr.h	57	ObTabletSchedulerTaskMgr::MediumCheckTask	direct subclass of ObTimerTask via macro DEFINE_SCHEDULER_TIMER_TASK (MediumCheckTask)	DEFINE_SCHEDULER_TIMER_TASK(MediumCheckTask, true);
src/storage/concurrency_control/ob_multi_version_garbage_collector.h	111	ObMultiVersionGarbageCollector::TimerTask	direct subclass of ObTimerTask (class common::ObTimerTask)	class TimerTask : public common::ObTimerTask
src/storage/ddl/ob_build_index_task.h	243	ObUniqueCheckingDag	direct subclass of ObIDag (class share::ObIDag) [base named in the evidence, not in the plan list]	class ObUniqueCheckingDag : public share::ObIDag
src/storage/ddl/ob_build_index_task.h	284	ObUniqueCheckingPrepareTask	direct subclass of ObITask (class share::ObITask) [base named in the evidence, not in the plan list]	class ObUniqueCheckingPrepareTask : public share::ObITask
src/storage/ddl/ob_build_index_task.h	299	ObSimpleUniqueCheckingTask	direct subclass of ObITask (class share::ObITask) [base named in the evidence, not in the plan list]	class ObSimpleUniqueCheckingTask : public share::ObITask
src/storage/ddl/ob_build_index_task.h	315	ObUniqueCheckingMergeTask	direct subclass of ObITask (class share::ObITask) [base named in the evidence, not in the plan list]	class ObUniqueCheckingMergeTask final : public share::ObITask
src/storage/ddl/ob_complement_data_task.h	204	ObComplementDataDag	direct subclass of ObIDag (class share::ObIDag) [base named in the evidence, not in the plan list]	class ObComplementDataDag final: public share::ObIDag
src/storage/ddl/ob_complement_data_task.h	233	ObComplementPrepareTask	direct subclass of ObITask (class share::ObITask) [base named in the evidence, not in the plan list]	class ObComplementPrepareTask final : public share::ObITask
src/storage/ddl/ob_complement_data_task.h	312	ObComplementMergeTask	direct subclass of ObITask (class share::ObITask) [base named in the evidence, not in the plan list]	class ObComplementMergeTask final : public share::ObITask
src/storage/ddl/ob_ddl_clog.h	72	ObDDLClogCb	direct subclass of AppendCb (class logservice::AppendCb) [base named in the evidence, not in the plan list]	class ObDDLClogCb : public logservice::AppendCb
src/storage/ddl/ob_ddl_clog.h	88	ObDDLMacroBlockClogCb	direct subclass of AppendCb (class logservice::AppendCb) [base named in the evidence, not in the plan list]	class ObDDLMacroBlockClogCb : public logservice::AppendCb
src/storage/ddl/ob_ddl_heart_beat_task.h	58	ObRedefTableHeartBeatTask	direct subclass of ObTimerTask (class common::ObTimerTask)	class ObRedefTableHeartBeatTask : public common::ObTimerTask
src/storage/ddl/ob_ddl_macro_block_write_task.h	40	ObDDLScanTask	direct subclass of ObITask (class share::ObITask) [base named in the evidence, not in the plan list]	class ObDDLScanTask : public share::ObITask
src/storage/ddl/ob_ddl_macro_block_write_task.h	53	ObDDLTabletScanTask	direct subclass of ObITask (class share::ObITask) [base named in the evidence, not in the plan list]	class ObDDLTabletScanTask final : public share::ObITask
src/storage/ddl/ob_ddl_merge_task.h	50	ObDDLTableMergeDag	direct subclass of ObIDag (class share::ObIDag) [base named in the evidence, not in the plan list]	class ObDDLTableMergeDag : public share::ObIDag
src/storage/ddl/ob_ddl_merge_task.h	85	ObDDLTableMergeTask	direct subclass of ObITask (class share::ObITask) [base named in the evidence, not in the plan list]	class ObDDLTableMergeTask : public share::ObITask
