file	line	symbol	construct	text
src/rootserver/ob_ddl_service_launcher.h	34	ObDDLServiceLauncher	direct subclass of ObICheckpointSubHandler (class logservice::ObICheckpointSubHandler) [base named in the evidence, not in the plan list]	class ObDDLServiceLauncher : public logservice::ObILocalLogHandler,
src/rootserver/ob_ddl_service_launcher.h	34	ObDDLServiceLauncher	direct subclass of ObIReplaySubHandler (class logservice::ObIReplaySubHandler) [base named in the evidence, not in the plan list]	class ObDDLServiceLauncher : public logservice::ObILocalLogHandler,
src/rootserver/ob_local_management_service.h	84	ObLocalManagementService::ObLoadDDLTask	direct subclass of ObTimerTask (class common::ObTimerTask)	class ObLoadDDLTask : public common::ObTimerTask
src/rootserver/ob_local_management_service.h	94	ObLocalManagementService::ObDeadlockEventClearTask	direct subclass of ObTimerTask (class common::ObTimerTask)	class ObDeadlockEventClearTask : public common::ObTimerTask
src/rootserver/ob_root_inspection.h	53	ObPurgeRecyclebinTask	direct subclass of ObTimerTask (class common::ObTimerTask)	class ObPurgeRecyclebinTask: public common::ObTimerTask
src/rootserver/ob_runtime_ddl_service.h	46	ObSysStat::Item	direct subclass of ObDLinkBase (struct common::ObDLinkBase<Item>)	struct Item : public common::ObDLinkBase<Item>
src/rootserver/ob_system_bootstrap_service.h	42	ObSysStat::Item	direct subclass of ObDLinkBase (struct common::ObDLinkBase<Item>)	struct Item : public common::ObDLinkBase<Item>
src/share/cache/ob_kv_storecache.h	221	ObKVGlobalCache::KVStoreWashTask	direct subclass of ObTimerTask (class ObTimerTask)	class KVStoreWashTask: public ObTimerTask
src/share/cache/ob_kv_storecache.h	239	ObKVGlobalCache::KVMapReplaceTask	direct subclass of ObTimerTask (class ObTimerTask)	class KVMapReplaceTask : public ObTimerTask
src/share/io/ob_io_define.h	450	ObIORequest	direct subclass of ObDLinkBase (class common::ObDLinkBase<ObIORequest>)	class ObIORequest : public common::ObDLinkBase<ObIORequest>
src/share/ob_ddl_task_executor.h	45	ObIDDLTask	direct subclass of ObDLinkBase (class common::ObDLinkBase<ObIDDLTask>)	class ObIDDLTask : public common::ObDLinkBase<ObIDDLTask>
src/share/ob_debug_sync.h	93	ObDSActionNode	direct subclass of ObDLinkBase (class ObDLinkBase<ObDSActionNode>)	class ObDSActionNode : public ObDLinkBase<ObDSActionNode>
