file	line	symbol	construct	text
src/storage/ddl/ob_tablet_slice_writer.cpp	235	ObTabletSliceWriter::append_row	ret == OB_ERR_PRIMARY_KEY_DUPLICATE	if (OB_ERR_PRIMARY_KEY_DUPLICATE == ret && unique_index_id_ > 0) {
src/storage/ddl/ob_tablet_slice_writer.cpp	239	ObTabletSliceWriter::append_row	other variable report_ret_code == OB_ERR_DUPLICATED_UNIQUE_KEY	if (OB_ERR_DUPLICATED_UNIQUE_KEY == report_ret_code) {
src/storage/ddl/ob_tablet_slice_writer.cpp	262	ObTabletSliceWriter::append_batch	ret == OB_ERR_PRIMARY_KEY_DUPLICATE	if (OB_ERR_PRIMARY_KEY_DUPLICATE == ret && unique_index_id_ > 0) {
src/storage/ddl/ob_tablet_slice_writer.cpp	266	ObTabletSliceWriter::append_batch	other variable report_ret_code == OB_ERR_DUPLICATED_UNIQUE_KEY	if (OB_ERR_DUPLICATED_UNIQUE_KEY == report_ret_code) {
src/storage/ddl/ob_tablet_slice_writer.cpp	942	ObBatchSliceWriter::check_order	ret == OB_ERR_PRIMARY_KEY_DUPLICATE	if (OB_ERR_PRIMARY_KEY_DUPLICATE == ret && writer_param_.ddl_table_schema_.table_item_.is_unique_index_) {
src/storage/ddl/ob_tablet_slice_writer.cpp	947	ObBatchSliceWriter::check_order	other variable report_ret_code == OB_ERR_DUPLICATED_UNIQUE_KEY	if (OB_ERR_DUPLICATED_UNIQUE_KEY == report_ret_code) {
src/storage/ddl/ob_tablet_slice_writer.cpp	1140	ObHeapBatchSliceWriter::append_current_batch	ret == OB_ITER_END	if (OB_ITER_END == ret) {
src/storage/ddl/ob_tablet_slice_writer.cpp	1160	ObHeapBatchSliceWriter::append_current_batch	ret == OB_ITER_END	if (OB_ITER_END == ret) {
src/storage/ddl/ob_vector_index_ddl_pipeline.h	455	ObVectorIndexBuildAndWritePipeline::postprocess	other variable ret_code == OB_ITER_END	if (OB_ITER_END == ret_code) {
src/storage/deadlock/ob_deadlock_arg_checker.h	81	#define CHECK_ARGS	temp_ret == OB_INVALID_ARGUMENT	if (temp_ret == OB_INVALID_ARGUMENT) {\
src/storage/deadlock/ob_deadlock_detector_mgr.cpp	559	ObDeadLockDetectorMgr::process_lcl_state_	ret == OB_ENTRY_NOT_EXIST	if (OB_ENTRY_NOT_EXIST == ret) {
src/storage/deadlock/ob_deadlock_detector_mgr.cpp	611	ObDeadLockDetectorMgr::process_parent_notification_	ret == OB_ENTRY_EXIST	if (OB_ENTRY_EXIST == ret) {
src/storage/deadlock/ob_deadlock_detector_mgr.cpp	618	ObDeadLockDetectorMgr::process_parent_notification_	ret == OB_ENTRY_NOT_EXIST	} else if (OB_ENTRY_NOT_EXIST == ret) {
src/storage/deadlock/ob_deadlock_detector_mgr.cpp	659	ObDeadLockDetectorMgr::process_parent_notification_	ret == OB_ENTRY_NOT_EXIST	if (common::OB_ENTRY_NOT_EXIST == ret) {
src/storage/deadlock/ob_deadlock_detector_mgr.h	300	ObDeadLockDetectorMgr::register_key	ret == OB_ENTRY_NOT_EXIST	} else if (common::OB_ENTRY_NOT_EXIST == ret) {// create obj and insert to map
src/storage/deadlock/ob_deadlock_detector_mgr.h	317	ObDeadLockDetectorMgr::register_key	ret == OB_ENTRY_NOT_EXIST	if (common::OB_ENTRY_NOT_EXIST == ret) {
src/storage/deadlock/ob_deadlock_detector_mgr.h	344	ObDeadLockDetectorMgr::check_detector_exist	ret == OB_ENTRY_NOT_EXIST	if (OB_ENTRY_NOT_EXIST == ret) {
src/storage/deadlock/ob_deadlock_detector_mgr.h	436	ObDeadLockDetectorMgr::block	ret == OB_ENTRY_EXIST	if (OB_ENTRY_EXIST == ret) {
src/storage/deadlock/ob_lcl_scheme/ob_lcl_node.cpp	140	ObLCLNode::unregister_timer_task	tmp_ret != OB_TIMER_TASK_HAS_NOT_SCHEDULED	} else if (OB_TIMER_TASK_HAS_NOT_SCHEDULED != tmp_ret) {
src/storage/deadlock/ob_lcl_scheme/ob_lcl_node.cpp	198	ObLCLNode::register_timer_with_necessary_retry_with_lock_	ret == OB_INVALID_ARGUMENT	if (!(CLICK() && OB_INVALID_ARGUMENT == ret && delay < 0)) {
src/storage/fts/dict/ob_ft_cache.cpp	34	ObDictCache::get_dict	ret != OB_ENTRY_NOT_EXIST	if (OB_ENTRY_NOT_EXIST != ret) {
src/storage/fts/dict/ob_ft_dat_dict.cpp	234	ObFTDATBuilder::encode	ret == OB_ENTRY_NOT_EXIST	if (OB_ENTRY_NOT_EXIST == ret) {
src/storage/fts/dict/ob_ft_dat_dict.cpp	263	ObFTDATReader::match_with_hit	ret != OB_ENTRY_NOT_EXIST	if (OB_FAIL(dat_->get_map()->find(word, code)) && OB_ENTRY_NOT_EXIST != ret) {
src/storage/fts/dict/ob_ft_dat_dict.cpp	264	ObFTDATReader::match_with_hit	ret == OB_ENTRY_NOT_EXIST	} else if (OB_ENTRY_NOT_EXIST == ret) {
src/storage/fts/dict/ob_ft_dict_hub.cpp	63	ObFTDictHub::build_cache	ret == OB_HASH_NOT_EXIST	if (OB_HASH_NOT_EXIST == ret) {
src/storage/fts/dict/ob_ft_dict_hub.cpp	69	ObFTDictHub::build_cache	ret == OB_ENTRY_NOT_EXIST	if (OB_ENTRY_NOT_EXIST == ret) {
src/storage/fts/dict/ob_ft_dict_hub.cpp	75	ObFTDictHub::build_cache	ret == OB_ENTRY_NOT_EXIST	if (OB_ENTRY_NOT_EXIST == ret) {
src/storage/fts/dict/ob_ft_dict_hub.cpp	98	ObFTDictHub::load_cache	ret == OB_HASH_NOT_EXIST	if (OB_HASH_NOT_EXIST == ret) {
