file	line	symbol	construct	text
src/storage/memtable/mvcc/ob_mvcc_trans_ctx.h	378	ObTransCallbackMgr::rwlock_	read-write lock common::SpinRWLock; member of ObTransCallbackMgr; uses in methods of ObTransCallbackMgr (ob_mvcc_trans_ctx.*): 12 guards, 2 lock calls, 1 try	common::SpinRWLock rwlock_;
src/storage/memtable/mvcc/ob_row_latch.h	34	ObRowLatch::Guard::host_	spin lock ObRowLatch; member of ObRowLatch::Guard; reference to a lock declared elsewhere or allocated at run time; uses in methods of Guard (ob_row_latch.*): 0 guards, 1 lock calls	ObRowLatch& host_;
src/storage/memtable/mvcc/ob_tx_callback_list.h	270	ObTxCallbackList::append_latch_	spin lock common::ObByteLock (alias of ObSmallSpinLock); member of ObTxCallbackList; no guard or lock call names it in methods of ObTxCallbackList (ob_tx_callback_list.*); 3 more through another object with a member of this name in ob_tx_callback_list.* (not attributed)	mutable common::ObByteLock append_latch_;
src/storage/memtable/mvcc/ob_tx_callback_list.h	272	ObTxCallbackList::log_latch_	spin lock common::ObByteLock (alias of ObSmallSpinLock); member of ObTxCallbackList; uses in methods of ObTxCallbackList (ob_tx_callback_list.*): 0 guards, 3 lock calls, 2 try	mutable common::ObByteLock log_latch_;
src/storage/memtable/mvcc/ob_tx_callback_list.h	274	ObTxCallbackList::iter_synced_latch_	spin lock common::ObByteLock (alias of ObSmallSpinLock); member of ObTxCallbackList; no guard or lock call names it in methods of ObTxCallbackList (ob_tx_callback_list.*); 3 more through another object with a member of this name in ob_tx_callback_list.* (not attributed)	mutable common::ObByteLock iter_synced_latch_;
src/storage/memtable/ob_lock_wait_mgr.h	302	ObLockWaitMgr::get_qs::qsync	reader-count sync ObQSync; function static in ObLockWaitMgr::get_qs; no guard or lock call names it in ObLockWaitMgr::get_qs	static ObQSync qsync;
src/storage/memtable/ob_lock_wait_mgr.h	348	ObLockWaitMgr::deadlocked_sessions_lock_	mutex ObSpinLock; member of ObLockWaitMgr; uses in methods of ObLockWaitMgr (ob_lock_wait_mgr.*): 2 guards, 0 lock calls	ObSpinLock deadlocked_sessions_lock_;
src/storage/memtable/ob_memtable_context.h	557	ObMemtableCtx::rwlock_	read-write lock RWLock (alias of SpinRWLock); member of ObMemtableCtx; uses in methods of ObMemtableCtx (ob_memtable_context.*): 6 guards, 6 lock calls, 2 try	RWLock rwlock_;
src/storage/memtable/ob_memtable_context.h	558	ObMemtableCtx::lock_	spin lock common::ObByteLock (alias of ObSmallSpinLock); member of ObMemtableCtx; uses in methods of ObMemtableCtx (ob_memtable_context.*): 9 guards, 0 lock calls	common::ObByteLock lock_;
src/storage/memtable/ob_redo_log_generator.h	167	ObCallbackListLogGuard::lock_ptr_	spin lock common::ObByteLock (alias of ObSmallSpinLock); member of ObCallbackListLogGuard; pointer to a lock declared elsewhere or allocated at run time; uses in methods of ObCallbackListLogGuard (ob_redo_log_generator.*): 0 guards, 1 lock calls	common::ObByteLock *lock_ptr_;
src/storage/meta_mem/ob_external_tablet_cnt_map.h	41	ObExternalTabletCntMap::bucket_lock_	bucket lock common::ObBucketLock; member of ObExternalTabletCntMap; uses in methods of ObExternalTabletCntMap (ob_external_tablet_cnt_map.*): 3 guards, 0 lock calls	common::ObBucketLock bucket_lock_;
src/storage/meta_mem/ob_flying_tablet_pointer_map.h	47	ObFlyingTabletPointerMap::bucket_lock_	bucket lock common::ObBucketLock; member of ObFlyingTabletPointerMap; uses in methods of ObFlyingTabletPointerMap (ob_flying_tablet_pointer_map.*): 2 guards, 0 lock calls	common::ObBucketLock bucket_lock_;
src/storage/meta_mem/ob_storage_meta_mem_mgr.h	421	ObStorageMetaMemMgr::TabletGCQueue::queue_lock_	read-write lock common::SpinRWLock; member of ObStorageMetaMemMgr::TabletGCQueue; uses in methods of TabletGCQueue (ob_storage_meta_mem_mgr.*): 2 guards, 0 lock calls	common::SpinRWLock queue_lock_;
src/storage/meta_mem/ob_storage_meta_mem_mgr.h	486	ObStorageMetaMemMgr::wash_lock_	read-write lock common::SpinRWLock; member of ObStorageMetaMemMgr; uses in methods of ObStorageMetaMemMgr (ob_storage_meta_mem_mgr.*): 6 guards, 0 lock calls	common::SpinRWLock wash_lock_;
src/storage/meta_mem/ob_storage_meta_mem_mgr.h	488	ObStorageMetaMemMgr::bucket_lock_	bucket lock ObBucketLock; member of ObStorageMetaMemMgr; uses in methods of ObStorageMetaMemMgr (ob_storage_meta_mem_mgr.*): 11 guards, 0 lock calls	ObBucketLock bucket_lock_;
src/storage/meta_mem/ob_storage_meta_mem_mgr.h	499	ObStorageMetaMemMgr::gc_queue_lock_	mutex common::ObSpinLock; member of ObStorageMetaMemMgr; uses in methods of ObStorageMetaMemMgr (ob_storage_meta_mem_mgr.*): 2 guards, 0 lock calls	common::ObSpinLock gc_queue_lock_;
src/storage/meta_mem/ob_tablet_meta_mem_mgr.h	419	ObTabletMetaMemMgr::TabletGCQueue::queue_lock_	read-write lock common::SpinRWLock; member of ObTabletMetaMemMgr::TabletGCQueue; uses in methods of TabletGCQueue (ob_tablet_meta_mem_mgr.*): 2 guards, 0 lock calls [not built]	common::SpinRWLock queue_lock_;
src/storage/meta_mem/ob_tablet_meta_mem_mgr.h	484	ObTabletMetaMemMgr::wash_lock_	read-write lock common::SpinRWLock; member of ObTabletMetaMemMgr; uses in methods of ObTabletMetaMemMgr (ob_tablet_meta_mem_mgr.*): 6 guards, 0 lock calls [not built]	common::SpinRWLock wash_lock_;
src/storage/meta_mem/ob_tablet_meta_mem_mgr.h	486	ObTabletMetaMemMgr::bucket_lock_	bucket lock ObBucketLock; member of ObTabletMetaMemMgr; uses in methods of ObTabletMetaMemMgr (ob_tablet_meta_mem_mgr.*): 11 guards, 0 lock calls [not built]	ObBucketLock bucket_lock_;
src/storage/meta_mem/ob_tablet_meta_mem_mgr.h	497	ObTabletMetaMemMgr::gc_queue_lock_	mutex common::ObSpinLock; member of ObTabletMetaMemMgr; uses in methods of ObTabletMetaMemMgr (ob_tablet_meta_mem_mgr.*): 2 guards, 0 lock calls [not built]	common::ObSpinLock gc_queue_lock_;
src/storage/meta_mem/ob_tablet_pointer.h	177	ObTabletPointer::ddl_kv_mgr_lock_	spin lock ObByteLock (alias of ObSmallSpinLock); member of ObTabletPointer; uses in methods of ObTabletPointer (ob_tablet_pointer.*): 6 guards, 0 lock calls	ObByteLock ddl_kv_mgr_lock_; // 1B
