file	line	symbol	construct	text
src/share/io/ob_io_manager.h	116	ObIOManager::mutex_	mutex lib::ObMutex; member of ObIOManager; uses in methods of ObIOManager (ob_io_manager.*): 1 guards, 0 lock calls	lib::ObMutex mutex_;
src/share/io/ob_io_manager.h	196	ObIOService::io_config_lock_	read-write lock DRWLock; member of ObIOService; uses in methods of ObIOService (ob_io_manager.*): 1 guards, 0 lock calls	DRWLock io_config_lock_;                                      // for map and config
src/share/io/ob_io_struct.h	292	ObIOUsage::lock_	read-write lock common::ObQSyncLock; member of ObIOUsage; uses in methods of ObIOUsage (ob_io_struct.*): 6 guards, 0 lock calls; 2 more through another object with a member of this name in ob_io_struct.* (not attributed)	mutable common::ObQSyncLock lock_;
src/share/io/ob_io_struct.h	369	ObAsyncIOChannel::depth_cond_	condition ObThreadCond; member of ObAsyncIOChannel; no guard or lock call names it in methods of ObAsyncIOChannel (ob_io_struct.*)	ObThreadCond depth_cond_;
src/share/io/ob_io_struct.h	395	ObSyncIOChannel::cond_	condition ObThreadCond; member of ObSyncIOChannel; no guard or lock call names it in methods of ObSyncIOChannel (ob_io_struct.*)	ObThreadCond cond_;
src/share/io/ob_io_struct.h	431	ObDeviceChannel::lock_for_sync_io_	mutex ObSpinLock; member of ObDeviceChannel; uses in methods of ObDeviceChannel (ob_io_struct.*): 0 guards, 2 lock calls	ObSpinLock lock_for_sync_io_;
src/share/io/ob_io_struct.h	538	ObIOFaultDetector::lock_	mutex ObSpinLock; member of ObIOFaultDetector; no guard or lock call names it in methods of ObIOFaultDetector (ob_io_struct.*); 2 more through another object with a member of this name in ob_io_struct.* (not attributed)	ObSpinLock lock_;
src/share/longops_mgr/ob_longops_mgr.h	52	ObLongopsMgr::lock_	mutex common::ObSpinLock; member of ObLongopsMgr; uses in methods of ObLongopsMgr (ob_longops_mgr.*): 5 guards, 0 lock calls	common::ObSpinLock lock_;
src/share/ob_autoincrement_service.h	141	TableNode::alloc_mutex_	mutex lib::ObMutex; member of TableNode; no guard or lock call names it in methods of TableNode (ob_autoincrement_service.*); 6 more through another object with a member of this name in ob_autoincrement_service.* (not attributed)	lib::ObMutex alloc_mutex_;
src/share/ob_autoincrement_service.h	360	ObAutoincrementService::map_mutex_	mutex lib::ObMutex; member of ObAutoincrementService; uses in methods of ObAutoincrementService (ob_autoincrement_service.*): 1 guards, 2 lock calls	lib::ObMutex             map_mutex_;
src/share/ob_autoincrement_service.h	364	ObAutoincrementService::init_node_mutex_	read-write lock common::ObLatch; member of ObAutoincrementService; array [INIT_NODE_MUTEX_NUM]; no guard or lock call names it in methods of ObAutoincrementService (ob_autoincrement_service.*)	common::ObLatch init_node_mutex_[INIT_NODE_MUTEX_NUM];
src/share/ob_ddl_task_executor.h	138	ObDDLTaskQueue::lock_	mutex common::ObSpinLock; member of ObDDLTaskQueue; uses in methods of ObDDLTaskQueue (ob_ddl_task_executor.*): 6 guards, 0 lock calls	common::ObSpinLock lock_;
src/share/ob_ddl_task_executor.h	161	ObDDLTaskExecutor::cond_	condition common::ObThreadCond; member of ObDDLTaskExecutor; uses in methods of ObDDLTaskExecutor (ob_ddl_task_executor.*): 0 guards, 4 lock calls	common::ObThreadCond cond_;
src/share/ob_debug_sync.h	180	ObDSEventControl::cond_	condition ObThreadCond; member of ObDSEventControl; uses in methods of ObDSEventControl (ob_debug_sync.*): 5 guards, 4 lock calls	ObThreadCond cond_;
src/share/ob_debug_sync.h	217	ObDebugSync::lock_	mutex ObSpinLock; member of ObDebugSync; uses in methods of ObDebugSync (ob_debug_sync.*): 2 guards, 0 lock calls	ObSpinLock lock_; // protect global action access
src/share/ob_device_manager.h	77	ObDeviceManager::lock_	read-write lock common::ObQSyncLock; member of ObDeviceManager; uses in methods of ObDeviceManager (ob_device_manager.*): 3 guards, 0 lock calls	common::ObQSyncLock lock_;  /*the manager is global used, so need lock to guarante thread safe*/
