file	line	symbol	construct	text
src/sql/rewrite/ob_transform_const_propagate.cpp	89	ObTransformConstPropagate::ExprConstInfo::merge_complex	IR pointer != IR pointer	if (OB_UNLIKELY(column_expr_ != other.column_expr_)) {
src/sql/rewrite/ob_transform_const_propagate.cpp	119	ObTransformConstPropagate::ConstInfoContext::add_const_info	IR pointer == IR pointer	if (const_info.column_expr_ == cur_info.const_expr_) {
src/sql/rewrite/ob_transform_const_propagate.cpp	160	ObTransformConstPropagate::ConstInfoContext::find_exclude_expr	IR pointer == IR pointer	if (active_const_infos_.at(i).exclude_expr_ == expr) {
src/sql/rewrite/ob_transform_const_propagate.cpp	165	ObTransformConstPropagate::ConstInfoContext::find_exclude_expr	pointer membership test: ObOptimizerUtil::find_item	found = ObOptimizerUtil::find_item(extra_excluded_exprs_, expr);
src/sql/rewrite/ob_transform_const_propagate.cpp	483	ObTransformConstPropagate::find_const_expr	IR pointer == IR pointer	if (expr == expr_const_infos.at(i).column_expr_) {
src/sql/rewrite/ob_transform_const_propagate.cpp	1055	ObTransformConstPropagate::replace_internal	IR pointer != IR pointer	} else if (cur_expr != column_expr) {
src/sql/rewrite/ob_transform_const_propagate.cpp	1235	ObTransformConstPropagate::check_need_cast_when_replace	pointer membership test: ObOptimizerUtil::find_item	} else if (OB_NOT_NULL(agg_expr) && ObOptimizerUtil::find_item(agg_params, expr)) {
src/sql/rewrite/ob_transform_const_propagate.cpp	1237	ObTransformConstPropagate::check_need_cast_when_replace	pointer membership test: ObOptimizerUtil::find_item	} else if (ObOptimizerUtil::find_item(win_expr->get_func_params(), expr)) {
src/sql/rewrite/ob_transform_const_propagate.cpp	1266	ObTransformConstPropagate::check_is_in_or_notin_param	IR pointer == IR pointer	is_right_param = cur_expr->get_param_expr(1) == parent_exprs.at(i + 1);
src/sql/rewrite/ob_transform_const_propagate.cpp	1425	ObTransformConstPropagate::recursive_check_can_replace_in_select	IR pointer == IR pointer	} else if (expr == target_expr) {
src/sql/rewrite/ob_transform_const_propagate.cpp	1552	ObTransformConstPropagate::is_parent_null_side	IR pointer != unresolved pointer	table_item->ref_query_ != stmt) {
