file	line	symbol	construct	text
src/storage/retrieval/ob_spiv_daat_iter.cpp	97	ObSPIVDaaTIter::set_valid_docid_set	iterate hash container valid_docid_set (ObHashSet)	for (common::hash::ObHashSet<ObDocIdExt>::const_iterator iter = valid_docid_set.begin(); OB_SUCC(ret) && iter != valid_docid_set.end(); ++iter) {
src/storage/retrieval/ob_spiv_daat_iter.cpp	182	ObSPIVDaaTNaiveIter::project_results	heap operation push on sort_heap_ (SPIVSortHeap)	if (OB_FAIL(sort_heap_->push(buffered_domain_ids_[i], -buffered_relevances_[i]))) {
src/storage/retrieval/ob_spiv_daat_iter.cpp	216	ObSPIVDaaTNaiveIter::process	heap operation top on sort_heap_ (SPIVSortHeap)	docid = sort_heap_->get_doc_id(sort_heap_->top().doc_idx_);
src/storage/retrieval/ob_spiv_daat_iter.cpp	219	ObSPIVDaaTNaiveIter::process	heap operation pop on sort_heap_ (SPIVSortHeap)	if (OB_FAIL(sort_heap_->pop())) {
src/storage/retrieval/ob_spiv_daat_iter.cpp	298	ObSPIVBMWIter::set_valid_docid_set	iterate hash container valid_docid_set (ObHashSet)	for (common::hash::ObHashSet<ObDocIdExt>::const_iterator iter = valid_docid_set.begin(); OB_SUCC(ret) && iter != valid_docid_set.end(); ++iter) {
src/storage/retrieval/ob_spiv_daat_iter.cpp	370	ObSPIVBMWIter::reverse_top_k_heap	heap operation top on top_k_heap_ (TopKHeap)	const TopKItem &top_k_item = top_k_heap_.top();
src/storage/retrieval/ob_spiv_daat_iter.cpp	373	ObSPIVBMWIter::reverse_top_k_heap	heap operation pop on top_k_heap_ (TopKHeap)	if (OB_FAIL(top_k_heap_.pop())) {
src/storage/retrieval/ob_spiv_daat_iter.cpp	437	ObSPIVBMWIter::process_collected_row	heap operation push on top_k_heap_ (TopKHeap)	} else if (OB_FAIL(top_k_heap_.push(TopKItem(relevance, top_k_heap_.count())))) {
src/storage/retrieval/ob_spiv_daat_iter.cpp	440	ObSPIVBMWIter::process_collected_row	heap operation top on top_k_heap_ (TopKHeap)	const int64_t cache_idx = top_k_heap_.top().cache_idx_;
src/storage/retrieval/ob_spiv_daat_iter.cpp	445	ObSPIVBMWIter::process_collected_row	heap operation pop on top_k_heap_ (TopKHeap)	} else if (OB_FAIL(top_k_heap_.pop())) {
src/storage/retrieval/ob_spiv_daat_iter.cpp	446	ObSPIVBMWIter::process_collected_row	heap operation push on top_k_heap_ (TopKHeap)	} else if (OB_FAIL(top_k_heap_.push(TopKItem(relevance, cache_idx)))) {
src/storage/retrieval/ob_spiv_daat_iter.h	96	ObSPIVSortHeap::push	heap operation definition: ObSPIVSortHeap::push	int push(const ObDocIdExt &doc_id, double score)
src/storage/retrieval/ob_spiv_daat_iter.h	116	ObSPIVSortHeap::pop	heap operation definition: ObSPIVSortHeap::pop	int pop() { return heap_.pop(); }
src/storage/retrieval/ob_spiv_daat_iter.h	119	ObSPIVSortHeap::top	heap operation definition: ObSPIVSortHeap::top	T& top() { return heap_.top(); }
src/storage/retrieval/ob_spiv_daat_iter.h	125	ObSPIVSortHeap	heap declared: heap_ (ObBinaryHeap)	ObBinaryHeap<T, CompareFunctor, 16> heap_;
src/storage/retrieval/ob_spiv_daat_iter.h	129	-	heap declared: SPIVSortHeap (ObSPIVSortHeap)	typedef ObSPIVSortHeap<ObDocidSortItem, ObDocidSortItemCmp> SPIVSortHeap;
src/storage/retrieval/ob_spiv_daat_iter.h	166	ObSPIVDaaTIter	heap declared: sort_heap_ (SPIVSortHeap)	SPIVSortHeap *sort_heap_;
src/storage/scheduler/ob_dag_scheduler.cpp	1322	ObIDagNet::reset	iterate hash container dag_record_map_ (DagRecordMap)	for (DagRecordMap::iterator iter = dag_record_map_.begin();
src/storage/scheduler/ob_dag_scheduler.cpp	1510	ObIDagNet::diagnose_dag	iterate hash container dag_record_map_ (DagRecordMap)	for (DagRecordMap::iterator iter = dag_record_map_.begin();
src/storage/scheduler/ob_dag_scheduler.cpp	1548	ObIDagNet::gene_dag_info	iterate hash container dag_record_map_ (DagRecordMap)	for (DagRecordMap::iterator iter = dag_record_map_.begin();
src/storage/scheduler/ob_dag_scheduler.cpp	3196	ObDagNetScheduler::destroy	iterate hash container dag_net_map_ (DagNetMap)	DagNetMap::iterator iter = dag_net_map_.begin();
